TEXAS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)
State,ZCTA,CongressionalDistrict
48,75784,01
48,75784,05
48,75785,05
48,75788,01
48,75789,01
48,75789,05
48,75790,01
48,75790,05
48,75791,01
48,75792,01
48,75801,05
48,75803,05
48,75831,08
48,75831,17
48,75832,05
48,75833,08
48,75833,17
48,75835,08
48,75838,17
48,75839,05
48,75839,08
48,75840,17
48,75844,05
48,75844,08
48,75845,08
48,75846,08
48,75846,17
48,75847,08
48,75848,17
48,75849,08
48,75850,08
48,75851,08
48,75852,08
48,75853,05
48,75855,17
48,75856,08
48,75858,08
48,75859,06
48,75859,17
48,75860,17
48,75861,05
48,75862,08
48,75901,01
48,75904,01
48,75904,08
48,75925,05
48,75926,08
48,75928,36
48,75929,01
48,75930,01
48,75931,01
48,75931,36
48,75932,36
48,75933,36
48,75934,36
48,75935,01
48,75936,36
48,75937,01
48,75938,36
48,75939,36
48,75941,01
48,75942,36
48,75943,01
48,75944,01
48,75946,01
48,75948,01
48,75948,36
48,75949,01
48,75951,36
48,75954,01
48,75956,36
48,75959,01
48,75960,36
48,75961,01
48,75962,01
48,75964,01
48,75965,01
48,75966,36
48,75968,01
48,75969,01
48,75969,05
48,75972,01
48,75973,01
48,75974,01
48,75975,01
48,75976,05
48,75977,36
48,75978,01
48,75979,36
48,75980,01
48,75980,36
48,76001,06
48,76002,06
48,76006,06
48,76006,33
48,76008,12
48,76009,25
48,76010,06
48,76010,33
48,76011,06
48,76011,33
48,76012,06
48,76012,33
48,76013,06
48,76014,06
48,76014,33
48,76015,06
48,76016,06
48,76017,06
48,76018,06
48,76020,12
48,76021,24
48,76022,24
48,76023,12
48,76023,13
48,76028,06
48,76028,25
48,76031,25
48,76033,11
48,76033,25
48,76034,24
48,76034,26
48,76035,11
48,76035,12
48,76035,25
48,76036,06
48,76036,12
48,76036,25
48,76039,24
48,76040,24
48,76040,33
48,76041,06
48,76043,25
48,76044,25
48,76048,11
48,76048,25
48,76049,11
48,76049,12
48,76049,25
48,76050,06
48,76050,25
48,76051,24
48,76052,12
48,76052,26
48,76053,12
48,76053,24
48,76053,33
48,76054,12
48,76054,24
48,76055,25
48,76058,25
48,76059,25
48,76060,06
48,76061,25
48,76063,06
48,76063,25
48,76064,06
48,76065,06
48,76066,11
48,76066,12
48,76067,11
48,76067,12
48,76070,25
48,76071,12
48,76073,13
48,76077,25
48,76078,12
48,76078,13
48,76078,26
48,76082,12
48,76082,13
48,76084,06
48,76084,25
48,76085,12
48,76086,12
48,76087,11
48,76087,12
48,76088,12
48,76092,24
48,76092,26
48,76093,25
48,76102,12
48,76103,06
48,76103,33
48,76104,12
48,76104,33
48,76105,33
48,76106,12
48,76106,33
48,76107,12
48,76108,12
48,76109,12
48,76109,33
48,76110,12
48,76110,33
48,76111,12
48,76111,33
48,76112,06
48,76112,12
48,76112,33
48,76114,12
48,76114,33
48,76115,12
48,76115,33
48,76116,12
48,76117,12
48,76117,33
48,76118,12
48,76118,24
48,76118,33
48,76119,06
48,76119,33
48,76120,06
48,76120,24
48,76120,33
48,76123,06
48,76123,12
